country,security_name,event_type,ticker_event,ticker_mapping,status,score,query_used,candidate_name,exchange,reason,ticker,price_fetch_status,rows,price_fetch_reason,diagnosis
Korea,LG CHEM PREF,deletion,051915.KS,051915.KS,mapped_yahoo_search,1.0278,LG CHEM,LGCHEM(1P),KSC,,051915.KS,downloaded,61.0,,mapped_and_priced
Korea,LOTTE CHEMICAL CORP,deletion,011170.KS,011170.KS,mapped_yahoo_search,1.25,LOTTE CHEMICAL CORP,LOTTE CHEMICAL Corp,KSC,,011170.KS,downloaded,61.0,,mapped_and_priced
Korea,NETMARBLE CORP,deletion,251270.KS,251270.KS,mapped_yahoo_search,1.0682,NETMARBLE CORP,Netmarble,KSC,,251270.KS,downloaded,61.0,,mapped_and_priced
Korea,POSCO DX COMPANY,deletion,022100.KS,022100.KS,mapped_yahoo_search,0.9167,POSCO DX COMPANY,POSCO DX,KSC,,022100.KS,downloaded,363.0,,mapped_and_priced
Korea,SAMSUNG E&A,deletion,028050.KS,028050.KS,mapped_yahoo_search,1.25,SAMSUNG E&A,SamsungE&A,KSC,,028050.KS,downloaded,61.0,,mapped_and_priced
Korea,SK BIOSCIENCE CO,deletion,302440.KS,302440.KS,mapped_yahoo_search,0.5444,SK BIOSCIENCE CO,SKBS,KSC,,302440.KS,downloaded,921.0,,mapped_and_priced
USA,AES CORP,deletion,AES,AES,existing_repo_mapping,1.0,existing_repo_mapping,,,,AES,downloaded,64.0,,mapped_and_priced
USA,APA CORPORATION,deletion,APA,APA,existing_repo_mapping,1.0,existing_repo_mapping,,,,APA,downloaded,1261.0,,mapped_and_priced
USA,CELANESE CORP,deletion,CE,CE,existing_repo_mapping,1.0,existing_repo_mapping,,,,CE,downloaded,64.0,,mapped_and_priced
USA,CHARLES RIVER LABS INTL,deletion,CRL,CRL,existing_repo_mapping,1.0,existing_repo_mapping,,,,CRL,downloaded,1010.0,,mapped_and_priced
USA,ENPHASE ENERGY,deletion,ENPH,ENPH,existing_repo_mapping,1.0,existing_repo_mapping,,,,ENPH,downloaded,1135.0,,mapped_and_priced
USA,HENRY SCHEIN,deletion,HSIC,HSIC,existing_repo_mapping,1.0,existing_repo_mapping,,,,HSIC,downloaded,64.0,,mapped_and_priced
USA,HF SINCLAIR,deletion,DINO,DINO,existing_repo_mapping,1.0,existing_repo_mapping,,,,DINO,downloaded,632.0,,mapped_and_priced
USA,HUNTINGTON INGALLS IND,deletion,HII,HII,existing_repo_mapping,1.0,existing_repo_mapping,,,,HII,downloaded,64.0,,mapped_and_priced
USA,KNIGHT-SWIFT TRANSPORT,deletion,KNX,KNX,existing_repo_mapping,1.0,existing_repo_mapping,,,,KNX,downloaded,64.0,,mapped_and_priced
USA,MARKETAXESS HLDGS,deletion,MKTX,MKTX,existing_repo_mapping,1.0,existing_repo_mapping,,,,MKTX,downloaded,1513.0,,mapped_and_priced
USA,MATCH GROUP (NEW),deletion,MTCH,MTCH,existing_repo_mapping,1.0,existing_repo_mapping,,,,MTCH,downloaded,1390.0,,mapped_and_priced
USA,MOSAIC CO (THE),deletion,MOS,MOS,existing_repo_mapping,1.0,existing_repo_mapping,,,,MOS,downloaded,64.0,,mapped_and_priced
USA,QORVO,deletion,QRVO,QRVO,existing_repo_mapping,1.0,existing_repo_mapping,,,,QRVO,downloaded,64.0,,mapped_and_priced
USA,TELEFLEX,deletion,TFX,TFX,existing_repo_mapping,1.0,existing_repo_mapping,,,,TFX,downloaded,64.0,,mapped_and_priced
USA,TORO CO,deletion,TTC,TTC,existing_repo_mapping,1.0,existing_repo_mapping,,,,TTC,downloaded,64.0,,mapped_and_priced
USA,INTERACTIVE BKRS GRP A,inclusion,IBKR,IBKR,existing_repo_mapping,1.0,existing_repo_mapping,,,,IBKR,downloaded,64.0,,mapped_and_priced
USA,NATERA,inclusion,NTRA,NTRA,existing_repo_mapping,1.0,existing_repo_mapping,,,,NTRA,downloaded,64.0,,mapped_and_priced
USA,REDDIT A,inclusion,RDDT,RDDT,existing_repo_mapping,1.0,existing_repo_mapping,,,,RDDT,downloaded,64.0,,mapped_and_priced
USA,UNITED AIRLINES HOLDINGS,inclusion,UAL,UAL,existing_repo_mapping,1.0,existing_repo_mapping,,,,UAL,downloaded,64.0,,mapped_and_priced
India,COROMANDEL INTERNATIONAL,inclusion,COROMANDEL.BO,COROMANDEL.BO,mapped_yahoo_search,1.0888,COROMANDEL INTERNATIONAL,COROMANDEL INTERNATIONAL LTD.,BSE,,COROMANDEL.BO,downloaded,63.0,,mapped_and_priced
India,FSN ECOMMERCE VENTURES,inclusion,NYKAA.NS,NYKAA.NS,mapped_yahoo_search,1.25,FSN,FSN E COMMERCE VENTURES,NSI,,NYKAA.NS,downloaded,63.0,,mapped_and_priced
Korea,ECOPRO MATERIALS,deletion,450080.KS,450080.KS,mapped_yahoo_search,1.0,ECOPRO,ECOPRO MAT,KSC,,450080.KS,downloaded,364.0,,mapped_and_priced
Korea,NCSOFT CORP,deletion,,,no_search_result,,,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
Korea,HANWHA SYSTEMS,inclusion,272210.KS,272210.KS,mapped_yahoo_search,1.25,HANWHA SYSTEMS,HANWHA SYSTEMS,KSC,,272210.KS,downloaded,64.0,,mapped_and_priced
Korea,SAMYANG FOODS,inclusion,003230.KS,003230.KS,mapped_yahoo_search,1.2065,SAMYANG FOODS,SamyangFood,KSC,,003230.KS,downloaded,64.0,,mapped_and_priced
USA,ALBEMARLE CORP,deletion,ALBPRA,ALBPRA,existing_repo_mapping,1.0,existing_repo_mapping,,,,ALBPRA,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,ALLY FINANCIAL,deletion,ALLY,ALLY,existing_repo_mapping,1.0,existing_repo_mapping,,,,ALLY,downloaded,67.0,,mapped_and_priced
USA,ASSURANT,deletion,AIZN,AIZN,existing_repo_mapping,1.0,existing_repo_mapping,,,,AIZN,downloaded,67.0,,mapped_and_priced
USA,BIO-RAD LABORATORIES A,deletion,BIO,BIO,existing_repo_mapping,1.0,existing_repo_mapping,,,,BIO,downloaded,1453.0,,mapped_and_priced
USA,BIO-TECHNE CORP,deletion,TECH,TECH,existing_repo_mapping,1.0,existing_repo_mapping,,,,TECH,downloaded,1073.0,,mapped_and_priced
USA,CARMAX,deletion,KMX,KMX,existing_repo_mapping,1.0,existing_repo_mapping,,,,KMX,downloaded,67.0,,mapped_and_priced
USA,DAYFORCE,deletion,DAY,DAY,existing_repo_mapping,1.0,existing_repo_mapping,,,,DAY,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,EASTMAN CHEMICAL CO,deletion,EMN,EMN,existing_repo_mapping,1.0,existing_repo_mapping,,,,EMN,downloaded,67.0,,mapped_and_priced
USA,EPAM SYSTEMS,deletion,EPAM,EPAM,existing_repo_mapping,1.0,existing_repo_mapping,,,,EPAM,downloaded,1576.0,,mapped_and_priced
USA,EXACT SCIENCES CORP,deletion,EXAS,EXAS,existing_repo_mapping,1.0,existing_repo_mapping,,,,EXAS,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,FORTUNE BRANDS INNOV,deletion,FBIN,FBIN,existing_repo_mapping,1.0,existing_repo_mapping,,,,FBIN,downloaded,67.0,,mapped_and_priced
USA,FRANKLIN RESOURCES,deletion,BEN,BEN,existing_repo_mapping,1.0,existing_repo_mapping,,,,BEN,downloaded,67.0,,mapped_and_priced
USA,HOST HOTELS & RESORTS,deletion,HST,HST,existing_repo_mapping,1.0,existing_repo_mapping,,,,HST,downloaded,67.0,,mapped_and_priced
USA,INTERPUBLIC GROUP OF COS,deletion,IPG,IPG,existing_repo_mapping,1.0,existing_repo_mapping,,,,IPG,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,MANHATTAN ASSOCIATES,deletion,MANH,MANH,existing_repo_mapping,1.0,existing_repo_mapping,,,,MANH,downloaded,507.0,,mapped_and_priced
USA,MGM RESORTS INTL,deletion,MGM,MGM,existing_repo_mapping,1.0,existing_repo_mapping,,,,MGM,downloaded,67.0,,mapped_and_priced
USA,MODERNA,deletion,MRNA,MRNA,existing_repo_mapping,1.0,existing_repo_mapping,,,,MRNA,downloaded,67.0,,mapped_and_priced
USA,OVINTIV(US),deletion,OVV,OVV,existing_repo_mapping,1.0,existing_repo_mapping,,,,OVV,downloaded,695.0,,mapped_and_priced
USA,ROKU A,deletion,ROKU,ROKU,existing_repo_mapping,1.0,existing_repo_mapping,,,,ROKU,downloaded,1516.0,,mapped_and_priced
USA,SEI INVESTMENTS CO,deletion,SEIC,SEIC,existing_repo_mapping,1.0,existing_repo_mapping,,,,SEIC,downloaded,67.0,,mapped_and_priced
USA,SKYWORKS SOLUTIONS,deletion,SWKS,SWKS,existing_repo_mapping,1.0,existing_repo_mapping,,,,SWKS,downloaded,67.0,,mapped_and_priced
USA,SMITH (A.O.) CORP,deletion,AOS,AOS,existing_repo_mapping,1.0,existing_repo_mapping,,,,AOS,downloaded,67.0,,mapped_and_priced
USA,SOUTHWEST AIRLINES CO,deletion,LUV,LUV,existing_repo_mapping,1.0,existing_repo_mapping,,,,LUV,downloaded,67.0,,mapped_and_priced
USA,STANLEY BLACK & DECKER,deletion,SWK,SWK,existing_repo_mapping,1.0,existing_repo_mapping,,,,SWK,downloaded,67.0,,mapped_and_priced
USA,VIATRIS,deletion,VTRS,VTRS,existing_repo_mapping,1.0,existing_repo_mapping,,,,VTRS,downloaded,67.0,,mapped_and_priced
USA,WALGREENS BOOTS ALLIANCE,deletion,WBA,WBA,existing_repo_mapping,1.0,existing_repo_mapping,,,,WBA,no_price_data,0.0,Yahoo returned no historical rows.,mapped_but_yahoo_has_no_event_window_history
USA,WESTLAKE CORPORATION,deletion,WLK,WLK,existing_repo_mapping,1.0,existing_repo_mapping,,,,WLK,downloaded,1826.0,,mapped_and_priced
USA,WYNN RESORTS,deletion,WYNN,WYNN,existing_repo_mapping,1.0,existing_repo_mapping,,,,WYNN,downloaded,67.0,,mapped_and_priced
India,SONA BLW PRECISION,deletion,SONACOMS.NS,SONACOMS.NS,mapped_yahoo_search,1.1149,SONA BLW PRECISION,SONA BLW PRECISION FRGS L,NSI,,SONACOMS.NS,cached,618.0,,mapped_and_priced
India,THERMAX,deletion,THERMAX.NS,THERMAX.NS,mapped_yahoo_search,1.0735,THERMAX,THERMAX LTD,NSI,,THERMAX.NS,cached,370.0,,mapped_and_priced
India,HITACHI ENERGY INDIA,inclusion,POWERINDIA.NS,POWERINDIA.NS,mapped_yahoo_search,1.1731,HITACHI ENERGY INDIA,HITACHI ENERGY INDIA LTD,NSI,,POWERINDIA.NS,cached,68.0,,mapped_and_priced
India,SWIGGY,inclusion,SWIGGY.NS,SWIGGY.NS,mapped_yahoo_search,0.8816,SWIGGY,SWIGGY LIMITED,NSI,,SWIGGY.NS,cached,68.0,,mapped_and_priced
India,VISHAL MEGA MART,inclusion,VMM.NS,VMM.NS,mapped_yahoo_search,1.05,VISHAL MEGA MART,VISHAL MEGA MART LIMITED,NSI,,VMM.NS,cached,68.0,,mapped_and_priced
India,WAAREE ENERGIES,inclusion,WAAREEENER.NS,WAAREEENER.NS,mapped_yahoo_search,1.05,WAAREE ENERGIES,WAAREE ENERGIES LIMITED,NSI,,WAAREEENER.NS,cached,68.0,,mapped_and_priced
Indonesia,ALAMTRI RES INDONESIA,deletion,ADRO.JK,ADRO.JK,mapped_yahoo_search,1.0585,ALAMTRI RES INDONESIA,Alamtri Resources Indonesia Tbk,JKT,,ADRO.JK,downloaded,66.0,,mapped_and_priced
Indonesia,DIAN SWASTATIKA SENTOSA,inclusion,DSSA.JK,DSSA.JK,mapped_yahoo_search,1.1833,DIAN SWASTATIKA SENTOSA,Dian Swastatika Sentosa Tbk,JKT,,DSSA.JK,downloaded,66.0,,mapped_and_priced
Indonesia,PETRINDO JAYA KREASI,inclusion,CUAN.JK,CUAN.JK,mapped_yahoo_search,1.1731,PETRINDO JAYA KREASI,Petrindo Jaya Kreasi Tbk.,JKT,,CUAN.JK,downloaded,66.0,,mapped_and_priced
Korea,CJ CHEILJEDANG CORP,deletion,097955.KS,097955.KS,mapped_yahoo_search,1.125,CJ CHEILJEDANG CORP,CJ CheilJedang(1P),KSC,,097955.KS,downloaded,69.0,,mapped_and_priced
Korea,LG INNOTEK CO,deletion,011070.KS,011070.KS,mapped_yahoo_search,1.15,LG INNOTEK CO,LG Innotek,KSC,,011070.KS,downloaded,69.0,,mapped_and_priced
Korea,SKC CO,deletion,011790.KS,011790.KS,mapped_yahoo_search,0.85,SKC CO,SKC,KSC,,011790.KS,downloaded,1106.0,,mapped_and_priced
Korea,DOOSAN CORP,inclusion,000155.KS,000155.KS,mapped_yahoo_search,1.0278,DOOSAN CORP,DOOSAN(1P),KSC,,000155.KS,downloaded,69.0,,mapped_and_priced
Korea,HYOSUNG HEAVY INDUSTRIES,inclusion,298040.KS,298040.KS,mapped_yahoo_search,0.9559,HYOSUNG HEAVY INDUSTRIES,HYOSUNG HEAVY,KSC,,298040.KS,downloaded,69.0,,mapped_and_priced
Korea,LIG NEX1,inclusion,,,no_country_candidate,,,,,No Yahoo quote matched the expected country suffix/exchange with sufficient name similarity.,,,,,name_search_unmapped
USA,AVANTOR,deletion,AVTR,AVTR,existing_repo_mapping,1.0,existing_repo_mapping,,,,AVTR,downloaded,1383.0,,mapped_and_priced
USA,CONAGRA BRANDS,deletion,CAG,CAG,existing_repo_mapping,1.0,existing_repo_mapping,,,,CAG,downloaded,67.0,,mapped_and_priced
USA,LKQ CORP,deletion,LKQ,LKQ,existing_repo_mapping,1.0,existing_repo_mapping,,,,LKQ,downloaded,67.0,,mapped_and_priced
USA,THE CAMPBELL'S,deletion,CPB,CPB,existing_repo_mapping,1.0,existing_repo_mapping,,,,CPB,downloaded,67.0,,mapped_and_priced
USA,ROCKET LAB CORP,inclusion,RKLB,RKLB,existing_repo_mapping,1.0,existing_repo_mapping,,,,RKLB,downloaded,67.0,,mapped_and_priced
USA,TAPESTRY,inclusion,TPR,TPR,existing_repo_mapping,1.0,existing_repo_mapping,,,,TPR,downloaded,67.0,,mapped_and_priced
