strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available
buy_hold_announce_to_effective,announce_to_effective,,,3408,India,inclusion,ADD,PUNJAB NATL BANK,PNB.NS,1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-12,2024-02-29,110.36906433105467,113.72913360595705,0.03044394092916991,0.03044394092916991,0.02844394092916991,10.0,17,2.0,^NSEI,60,1.7158482939073634,0.016966558957111744,0.001331899689131031,-0.004099796898683696,5.431696587814727,0.005431696587814727,True
buy_hold_announce_to_effective,announce_to_effective,,,3417,India,inclusion,ADD,UNION BANK OF INDIA,UNIONBANK.NS,1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-12,2024-02-29,127.92508697509766,133.9208526611328,0.046869350084571826,0.046869350084571826,0.044869350084571824,10.0,17,2.0,^NSEI,60,1.0138970925155524,0.016966558957111744,0.029667005287962525,0.02563921110293142,4.027794185031105,0.004027794185031105,True
buy_hold_announce_to_effective,announce_to_effective,,,3428,Korea,deletion,DEMOTION,HOTEL SHILLA CO,008770.KS,-1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,59300.0,60100.0,0.013490725126475533,-0.013490725126475533,-0.015490725126475533,10.0,16,2.0,^KS11,60,0.6739961808726915,-0.002747462089713104,-0.01534250408203467,-0.018690496443780055,3.347992361745383,0.003347992361745383,True
buy_hold_announce_to_effective,announce_to_effective,,,3429,Korea,deletion,DEMOTION,HYUNDAI MIPO DOCKYARD,004310.KS,-1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,3761.662109375,3737.17236328125,-0.006510352440405431,0.006510352440405431,0.004510352440405431,10.0,16,2.0,^KS11,60,0.6282750565625816,-0.002747462089713104,0.004784190540587382,0.0015276404274622182,3.2565501131251633,0.0032565501131251637,True
buy_hold_announce_to_effective,announce_to_effective,,,3431,Korea,deletion,DEMOTION,JYP ENTERTAINMENT,035900.KQ,-1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,72926.484375,72143.3828125,-0.010738232745091114,0.010738232745091114,0.008738232745091114,10.0,16,2.0,^KS11,60,0.783924057789382,-0.002747462089713104,0.008584431115100722,0.005016582999521959,3.567848115578764,0.0035678481155787638,True
buy_hold_announce_to_effective,announce_to_effective,,,3435,Korea,deletion,DEMOTION,PEARLABYSS,263750.KQ,-1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,32800.0,30350.0,-0.07469512195121952,0.07469512195121952,0.07269512195121952,10.0,16,2.0,^KS11,60,0.9442059638704994,-0.002747462089713104,0.0721009518606043,0.0682125399328633,3.8884119277409988,0.0038884119277409986,True
buy_hold_announce_to_effective,announce_to_effective,,,3422,Korea,inclusion,ADD,ECOPRO MATERIALS,450080.KS,1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,209500.0,193100.0,-0.07828162291169449,-0.07828162291169449,-0.0802816229116945,10.0,16,2.0,^KS11,60,1.1501241497070367,-0.002747462089713104,-0.0751217004119109,-0.07942194871132496,4.300248299414074,0.004300248299414074,True
buy_hold_announce_to_effective,announce_to_effective,,,3427,Korea,inclusion,ADD,HANJIN KAL CORP,18064K.KS,1.0,2024-02-12,2024-02-29,2024-02-12,2024-02-29,2024-02-13,2024-02-29,27714.28125,26839.09375,-0.031578935499184224,-0.031578935499184224,-0.033578935499184226,10.0,16,2.0,^KS11,60,1.0126934568789177,-0.002747462089713104,-0.028796598617908887,-0.03282198553166672,4.025386913757835,0.004025386913757835,True
buy_hold_announce_to_effective,announce_to_effective,,,3538,India,deletion,DEL,BERGER PAINTS INDIA,BERGEPAINT.NS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,488.1282348632813,454.02691650390625,-0.06986139281397319,0.06986139281397319,0.06786139281397319,10.0,17,2.0,^NSEI,60,0.6867578305976165,0.014081003106753975,0.07953163196020585,0.07615811629901062,3.373515661195233,0.0033735156611952332,True
buy_hold_announce_to_effective,announce_to_effective,,,3558,India,deletion,DEMOTION,INDRAPRASTHA GAS,IGL.NS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,211.79945373535156,210.58441162109375,-0.005736757545069193,0.005736757545069193,0.003736757545069193,10.0,17,2.0,^NSEI,60,1.3302944280016211,0.014081003106753975,0.02446863751865752,0.01980804866265428,4.660588856003242,0.0046605888560032425,True
buy_hold_announce_to_effective,announce_to_effective,,,3567,India,deletion,DEMOTION,ONE 97 COMMUNICATIONS,PAYTM.NS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,340.04998779296875,360.75,0.060873439053419354,-0.060873439053419354,-0.06287343905341936,10.0,17,2.0,^NSEI,60,0.09529498396915591,0.014081003106753975,-0.0595315900880916,-0.06172218005602991,2.190589967938312,0.0021905899679383117,True
buy_hold_announce_to_effective,announce_to_effective,,,3540,India,inclusion,ADD,BOSCH,BOSCHLTD.BO,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,31326.22265625,29822.84765625,-0.04799094408850013,-0.04799094408850013,-0.04999094408850013,10.0,17,2.0,^NSEI,60,1.030596385803219,0.014081003106753975,-0.06250277499880467,-0.06656396777041111,4.0611927716064375,0.0040611927716064375,True
buy_hold_announce_to_effective,announce_to_effective,,,3542,India,inclusion,ADD,CANARA BANK,CANBK.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,103.10044860839844,107.3678741455078,0.04139095023066419,0.04139095023066419,0.03939095023066419,10.0,17,2.0,^NSEI,60,1.5792771469048497,0.014081003106753975,0.01915314381867145,0.013994589524861753,5.158554293809699,0.005158554293809699,True
buy_hold_announce_to_effective,announce_to_effective,,,3559,India,inclusion,ADD,INDUS TOWERS,INDUSTOWER.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,339.5,348.1499938964844,0.02547862708831916,0.02547862708831916,0.02347862708831916,10.0,17,2.0,^NSEI,60,1.6242040014375545,0.014081003106753975,0.002608205498074719,-0.00264020250480039,5.2484080028751094,0.005248408002875109,True
buy_hold_announce_to_effective,announce_to_effective,,,3561,India,inclusion,ADD,JINDAL STAINLESS,JSL.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,705.8474731445312,787.0853881835938,0.11509273338778114,0.11509273338778114,0.11309273338778114,10.0,17,2.0,^NSEI,60,1.2077749457082336,0.014081003106753975,0.09808605062500389,0.09367050073358742,4.415549891416467,0.004415549891416467,True
buy_hold_announce_to_effective,announce_to_effective,,,3562,India,inclusion,ADD,JSW ENERGY,JSWENERGY.BO,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,593.75634765625,607.8720703125,0.02377359452571648,0.02377359452571648,0.021773594525716478,10.0,17,2.0,^NSEI,60,1.5409292068137743,0.014081003106753975,0.0020757655772837835,-0.003006092836343765,5.081858413627549,0.005081858413627549,True
buy_hold_announce_to_effective,announce_to_effective,,,3564,India,inclusion,ADD,MANKIND PHARMA,MANKIND.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2247.86376953125,2138.90673828125,-0.04847136767221483,-0.04847136767221483,-0.05047136767221483,10.0,17,2.0,^NSEI,60,0.583738459650387,0.014081003106753975,-0.056690990736083705,-0.05985846765538448,3.167476919300774,0.003167476919300774,True
buy_hold_announce_to_effective,announce_to_effective,,,3566,India,inclusion,ADD,NHPC,NHPC.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,94.30175018310548,102.21186065673828,0.08388084482285585,0.08388084482285585,0.08188084482285585,10.0,17,2.0,^NSEI,60,1.34037331429176,0.014081003106753975,0.06500704402010346,0.06032629739151994,4.68074662858352,0.004680746628583521,True
buy_hold_announce_to_effective,announce_to_effective,,,3569,India,inclusion,PROMOTION,PB FINTECH,POLICYBZR.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,1229.4000244140625,1294.4000244140625,0.05287131829282288,0.05287131829282288,0.050871318292822876,10.0,17,2.0,^NSEI,60,1.6348020144446103,0.014081003106753975,0.029851666048500664,0.024582062019611443,5.269604028889221,0.005269604028889221,True
buy_hold_announce_to_effective,announce_to_effective,,,3570,India,inclusion,PROMOTION,PHOENIX MILLS,PHOENIXLTD.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,1489.045654296875,1545.1251220703125,0.03766134880526417,0.03766134880526417,0.03566134880526417,10.0,17,2.0,^NSEI,60,0.6724067465118551,0.014081003106753975,0.02819318731862841,0.0248483738256047,3.34481349302371,0.0033448134930237103,True
buy_hold_announce_to_effective,announce_to_effective,,,3578,India,inclusion,ADD,SOLAR INDUSTRIES INDIA,SOLARINDS.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,8586.1923828125,9357.9580078125,0.08988450183633079,0.08988450183633079,0.08788450183633079,10.0,17,2.0,^NSEI,60,0.20885630134159755,0.014081003106753975,0.08694359560827461,0.08452588300559141,2.417712602683195,0.0024177126026831953,True
buy_hold_announce_to_effective,announce_to_effective,,,3579,India,inclusion,ADD,SUNDARAM FINANCE,SUNDARMFIN.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,4579.83984375,4228.90673828125,-0.07662562828428598,-0.07662562828428598,-0.07862562828428599,10.0,17,2.0,^NSEI,60,0.6325534017906629,0.014081003106753975,-0.0855326147000881,-0.08879772150366944,3.2651068035813258,0.003265106803581326,True
buy_hold_announce_to_effective,announce_to_effective,,,3582,India,inclusion,ADD,THERMAX,THERMAX.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,4647.84521484375,5349.74072265625,0.15101525015739936,0.15101525015739936,0.14901525015739936,10.0,17,2.0,^NSEI,60,0.49672029361688763,0.014081003106753975,0.14402093015979223,0.14102748957255845,2.993440587233775,0.002993440587233775,True
buy_hold_announce_to_effective,announce_to_effective,,,3585,India,inclusion,ADD,TORRENT POWER,TORNTPOWER.NS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,1318.5546875,1456.24755859375,0.1044271219078654,0.1044271219078654,0.1024271219078654,10.0,17,2.0,^NSEI,60,0.3859917642954101,0.014081003106753975,0.09899197067564029,0.09621998714704948,2.77198352859082,0.00277198352859082,True
buy_hold_announce_to_effective,announce_to_effective,,,3598,Indonesia,deletion,DEMOTION,SARANA MENARA NUSANTARA,TOWR.JK,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,719.22265625,636.2353515625,-0.11538471983098075,0.11538471983098075,0.11338471983098075,10.0,17,2.0,^JKSE,60,1.0528527450718512,-0.01595583319495708,0.09858557705176163,0.09447987156161793,4.105705490143702,0.004105705490143702,True
buy_hold_announce_to_effective,announce_to_effective,,,3599,Indonesia,deletion,DEMOTION,SEMEN INDONESIA,SMGR.JK,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,3929.06787109375,3317.6220703125,-0.15562108389108575,0.15562108389108575,0.15362108389108575,10.0,17,2.0,^JKSE,60,0.678922087846398,-0.01595583319495708,0.14478831630503664,0.14143047212934384,3.357844175692796,0.003357844175692796,True
buy_hold_announce_to_effective,announce_to_effective,,,3594,Indonesia,inclusion,ADD,CHANDRA ASRI PACIFIC,TPIA.JK,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,8381.376953125,9133.10546875,0.08969033606640475,0.08969033606640475,0.08769033606640475,10.0,17,2.0,^JKSE,60,0.5529083387856403,-0.01595583319495708,0.09851244929216925,0.09540663261459797,3.1058166775712808,0.0031058166775712807,True
buy_hold_announce_to_effective,announce_to_effective,,,3613,Korea,deletion,DEMOTION,HANON SYSTEMS,018880.KS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,5630.0,5010.0,-0.11012433392539966,0.11012433392539966,0.10812433392539966,10.0,17,2.0,^KS11,60,0.4633205187348924,-0.034362044778039835,0.09420369351404664,0.09127705247657686,2.9266410374697847,0.002926641037469785,True
buy_hold_announce_to_effective,announce_to_effective,,,3622,Korea,deletion,DEL,KAKAOPAY CORP,377300.KS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,35650.0,31000.0,-0.13043478260869568,0.13043478260869568,0.12843478260869567,10.0,17,2.0,^KS11,60,0.9558233585045222,-0.034362044778039835,0.09759073756386687,0.09367909084685783,3.9116467170090443,0.0039116467170090445,True
buy_hold_announce_to_effective,announce_to_effective,,,3624,Korea,deletion,DEMOTION,KANGWON LAND,035250.KS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,13710.841796875,13121.22265625,-0.04300386142296431,0.04300386142296431,0.041003861422964305,10.0,17,2.0,^KS11,60,0.5751828316445383,-0.034362044778039835,0.023239403206434934,0.02008903754314586,3.150365663289077,0.0031503656632890765,True
buy_hold_announce_to_effective,announce_to_effective,,,3639,Korea,deletion,DEMOTION,SAMSUNG SECURITIES CO,016360.KS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,34742.4765625,31792.228515625,-0.08491760918562175,0.08491760918562175,0.08291760918562174,10.0,17,2.0,^KS11,60,0.6901578629351882,-0.034362044778039835,0.061202373795526524,0.057822058069656145,3.3803157258703767,0.0033803157258703764,True
buy_hold_announce_to_effective,announce_to_effective,,,3601,Korea,inclusion,PROMOTION,ALTEOGEN,196170.KQ,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,174352.53125,185742.90625,0.0653295648668708,0.0653295648668708,0.0633295648668708,10.0,17,2.0,^KS11,60,0.5005059435956399,-0.034362044778039835,0.08252797251237926,0.07952696062518798,3.0010118871912796,0.0030010118871912797,True
buy_hold_announce_to_effective,announce_to_effective,,,3609,Korea,inclusion,PROMOTION,ENCHEM,348370.KQ,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,294000.0,293500.0,-0.00170068027210879,-0.00170068027210879,-0.00370068027210879,10.0,17,2.0,^KS11,60,-1.164218515278257,-0.034362044778039835,-0.04170560902552331,-0.04603404605607982,4.328437030556514,0.004328437030556514,True
buy_hold_announce_to_effective,announce_to_effective,,,3614,Korea,inclusion,PROMOTION,HD HYUNDAI ELECTRIC,267260.KS,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,250280.390625,293701.34375,0.1734892334815734,0.1734892334815734,0.1714892334815734,10.0,17,2.0,^KS11,60,2.3904544752845647,-0.034362044778039835,0.25563013720116734,0.24884922825059821,6.780908950569129,0.006780908950569129,True
buy_hold_announce_to_effective,announce_to_effective,,,3673,USA,deletion,DEMOTION,BILL HOLDINGS,BILL,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,58.709999084472656,52.04999923706055,-0.11343893631866053,0.11343893631866053,0.11143893631866053,10.0,17,2.0,SPY,60,1.1395738954943389,0.007777649212353133,0.12230214232937027,0.1180229945383816,4.279147790988677,0.004279147790988677,True
buy_hold_announce_to_effective,announce_to_effective,,,3674,USA,deletion,DEMOTION,BORGWARNER,BWA,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,36.6800651550293,34.79678726196289,-0.05134336280774532,0.05134336280774532,0.04934336280774532,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3687,USA,deletion,DEMOTION,DARLING INGREDIENTS,DAR,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,44.779998779296875,40.400001525878906,-0.09781146433266474,0.09781146433266474,0.09581146433266474,10.0,17,2.0,SPY,60,0.7798928414081666,0.007777649212353133,0.10387719727636281,0.10031741159354648,3.559785682816333,0.003559785682816333,True
buy_hold_announce_to_effective,announce_to_effective,,,3694,USA,deletion,DEMOTION,DROPBOX A,DBX,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,24.020000457763672,22.530000686645508,-0.062031629588773396,0.062031629588773396,0.060031629588773394,10.0,17,2.0,SPY,60,1.040743306276778,0.007777649212353133,0.07012616594509877,0.06604467933254521,4.081486612553556,0.004081486612553556,True
buy_hold_announce_to_effective,announce_to_effective,,,3705,USA,deletion,DEMOTION,FMC CORP,FMC,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,61.07001495361328,56.1674690246582,-0.0802774640333539,0.0802774640333539,0.0782774640333539,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3716,USA,deletion,DEMOTION,HASBRO,HAS,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,58.48785400390625,56.23035430908203,-0.03859775218754724,0.03859775218754724,0.03659775218754724,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3725,USA,deletion,DEMOTION,JAZZ PHARMACEUTICALS,JAZZ,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,112.01000213623048,105.25,-0.06035177222841881,0.06035177222841881,0.05835177222841881,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3729,USA,deletion,DEMOTION,LEAR CORP,LEA,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,125.41144561767578,119.02123260498048,-0.050953985748447894,0.050953985748447894,0.04895398574844789,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3733,USA,deletion,DEMOTION,LIBERTY GLOBAL C,LBTYK,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,9.15183162689209,8.937172889709473,-0.023455276051173812,0.023455276051173812,0.02145527605117381,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3761,USA,deletion,DEMOTION,ROBERT HALF,RHI,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,65.40522766113281,59.536964416503906,-0.0897216240119616,0.0897216240119616,0.0877216240119616,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3772,USA,deletion,DEL,SIRIUS XM HOLDINGS,SIRI,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,29.638898849487305,26.366466522216797,-0.11041005078793997,0.11041005078793997,0.10841005078793997,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3786,USA,deletion,DEMOTION,VAIL RESORTS,MTN,-1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,186.92738342285156,171.5553741455078,-0.08223519206156371,0.08223519206156371,0.08023519206156371,10.0,17,2.0,SPY,60,1.0906752387521654,0.007777649212353133,0.09071808147317756,0.08653673099567323,4.181350477504331,0.0041813504775043316,True
buy_hold_announce_to_effective,announce_to_effective,,,3686,USA,inclusion,ADD,CRH (US),CRH,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,80.9434814453125,80.52002716064453,-0.005231480992747617,-0.005231480992747617,-0.007231480992747617,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3696,USA,inclusion,PROMOTION,EMCOR GROUP,EME,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,372.8458557128906,387.19146728515625,0.0384759850551013,0.0384759850551013,0.0364759850551013,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3759,USA,inclusion,PROMOTION,PURE STORAGE,PSTG,1.0,2024-05-14,2024-05-31,2024-05-14,2024-05-31,2024-05-14,2024-05-31,56.40999984741211,60.290000915527344,0.06878214994877774,0.06878214994877774,0.06678214994877774,10.0,17,2.0,SPY,60,,,,,,,False
buy_hold_announce_to_effective,announce_to_effective,,,3791,India,deletion,DEMOTION,BANDHAN BANK,BANDHANBNK.NS,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,193.77978515625,198.48678588867188,0.024290463159645226,-0.024290463159645226,-0.026290463159645228,10.0,18,2.0,^NSEI,60,1.267709265430373,0.036509647620856844,0.02199315540691297,0.017457736876052225,4.5354185308607455,0.004535418530860745,True
buy_hold_announce_to_effective,announce_to_effective,,,3794,India,inclusion,PROMOTION,DIXON TECHNOLOGIES INDIA,DIXON.BO,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,11657.541015625,13175.9716796875,0.13025308356430365,0.13025308356430365,0.12825308356430365,10.0,18,2.0,^NSEI,60,1.7295508105267146,0.036509647620856844,0.06710779292960596,0.06164869130855253,5.4591016210534296,0.005459101621053429,True
buy_hold_announce_to_effective,announce_to_effective,,,3811,India,inclusion,ADD,OIL INDIA,OIL.NS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,631.8862915039062,704.1260986328125,0.11432406130693806,0.11432406130693806,0.11232406130693806,10.0,18,2.0,^NSEI,60,1.5710713046131801,0.036509647620856844,0.05696480158827101,0.05182265897904465,5.14214260922636,0.00514214260922636,True
buy_hold_announce_to_effective,announce_to_effective,,,3812,India,inclusion,ADD,ORACLE FINL SVCS SOFTW,OFSS.NS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,9957.06640625,10192.80859375,0.023675867758803593,0.023675867758803593,0.02167586775880359,10.0,18,2.0,^NSEI,60,1.6425854337340544,0.036509647620856844,-0.03629434761397903,-0.04157951848144714,5.285170867468109,0.005285170867468109,True
buy_hold_announce_to_effective,announce_to_effective,,,3815,India,inclusion,ADD,PRESTIGE ESTATES PROJECT,PRESTIGE.BO,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,1762.0291748046875,1812.17333984375,0.02845819226836621,0.02845819226836621,0.02645819226836621,10.0,18,2.0,^NSEI,60,0.16380035481394353,0.036509647620856844,0.02247789903393781,0.020150298324309923,2.327600709627887,0.0023276007096278872,True
buy_hold_announce_to_effective,announce_to_effective,,,3817,India,inclusion,ADD,RAIL VIKAS NIGAM,RVNL.NS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,568.8485717773438,600.01513671875,0.054788860318357946,0.054788860318357946,0.052788860318357944,10.0,18,2.0,^NSEI,60,-0.21292900096834236,0.036509647620856844,0.06256282311197321,0.06013696511003653,2.425858001936685,0.002425858001936685,True
buy_hold_announce_to_effective,announce_to_effective,,,3824,India,inclusion,ADD,VODAFONE IDEA,IDEA.NS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,16.010000228881836,15.640000343322754,-0.02311054842407856,-0.02311054842407856,-0.02511054842407856,10.0,18,2.0,^NSEI,60,2.4371207818474176,0.036509647620856844,-0.11208896937879491,-0.11896321094248974,6.874241563694835,0.006874241563694835,True
buy_hold_announce_to_effective,announce_to_effective,,,3826,India,inclusion,ADD,ZYDUS LIFESCIENCES,ZYDUSLIFE.NS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,1236.238525390625,1115.1258544921875,-0.09796869164886157,-0.09796869164886157,-0.09996869164886157,10.0,18,2.0,^NSEI,60,0.61245823340927,0.036509647620856844,-0.12032932593312651,-0.12355424239994504,3.2249164668185397,0.00322491646681854,True
buy_hold_announce_to_effective,announce_to_effective,,,3827,Indonesia,deletion,DEMOTION,ANEKA TAMBANG,ANTM.JK,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,1162.790771484375,1233.8009033203125,0.06106870950247445,-0.06106870950247445,-0.06306870950247445,10.0,18,2.0,^JKSE,60,1.1247352465153317,0.05112730650811059,-0.0035640258134097547,-0.007813496306440418,4.249470493030664,0.004249470493030664,True
buy_hold_announce_to_effective,announce_to_effective,,,3833,Korea,deletion,DEL,SK IE TECHNOLOGY,361610.KS,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,33300.0,32900.0,-0.012012012012011963,0.012012012012011963,0.010012012012011963,10.0,18,2.0,^KS11,60,1.2495699356815244,0.021391746064662653,0.03874249476614798,0.03424335489478493,4.499139871363049,0.004499139871363049,True
buy_hold_announce_to_effective,announce_to_effective,,,3832,Korea,inclusion,ADD,LS ELECTRIC,010120.KS,1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,34148.09765625,32642.140625,-0.044100759181657345,-0.044100759181657345,-0.04610075918165735,10.0,18,2.0,^KS11,60,1.1613509782045588,0.021391746064662653,-0.06894408439935684,-0.07326678635576596,4.322701956409118,0.004322701956409118,True
buy_hold_announce_to_effective,announce_to_effective,,,3851,USA,deletion,DEMOTION,CAESARS ENT INC,CZR,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,35.470001220703125,37.63999938964844,0.06117840694289933,-0.06117840694289933,-0.06317840694289933,10.0,18,2.0,SPY,60,2.3961213665064522,0.057025488916693234,0.0754615854858662,0.0686693427528533,6.7922427330129045,0.006792242733012904,True
buy_hold_announce_to_effective,announce_to_effective,,,3856,USA,deletion,DEMOTION,CLEVELAND CLIFFS,CLF,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,12.729999542236328,13.0600004196167,0.02592308635090479,-0.02592308635090479,-0.02792308635090479,10.0,18,2.0,SPY,60,1.111340741947928,0.057025488916693234,0.03745166281171641,0.03322898132782055,4.222681483895856,0.004222681483895856,True
buy_hold_announce_to_effective,announce_to_effective,,,3858,USA,deletion,DEMOTION,CONFLUENT A,CFLT,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,20.18000030517578,21.219999313354492,0.05153612450203826,-0.05153612450203826,-0.05353612450203826,10.0,18,2.0,SPY,60,2.070185620751838,0.057025488916693234,0.06651722266964337,0.06037685142813969,6.140371241503676,0.006140371241503676,True
buy_hold_announce_to_effective,announce_to_effective,,,3863,USA,deletion,DEMOTION,ETSY,ETSY,-1.0,2024-08-12,2024-08-30,2024-08-12,2024-08-30,2024-08-12,2024-08-30,53.189998626708984,55.09000015258789,0.035721029797598725,-0.035721029797598725,-0.037721029797598726,10.0,18,2.0,SPY,60,1.1298884407320706,0.057025488916693234,0.028711410956467773,0.02445163407500363,4.259776881464141,0.004259776881464141,True
