strategy,anchor,entry_offset,exit_offset,event_id,country,event_type,change_type,security_name,ticker,side,signal_bucket,announce_date,effective_date,entry_target_date,exit_target_date,entry_date,exit_date,entry_px,exit_px,security_return,gross_return,net_return,transaction_cost_bps,holding_days,turnover,benchmark_ticker,beta_lookback_days,estimated_beta,benchmark_return,beta_hedged_gross_return,beta_hedged_net_return,beta_hedge_turnover,beta_hedge_round_trip_cost,beta_hedge_available,volatility_20d,dollar_adv20,basket_size,low_vol_rank_pct,liquidity_rank_pct
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3716,USA,deletion,DEMOTION,HASBRO,HAS,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,57.349700927734375,56.91700744628906,-0.007544825420982448,0.007544825420982448,0.005544825420982448,10.0,2,2.0,SPY,60,,,,,,,False,0.011406116723094951,62706077.043418884,12,0.8333333333333334,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3729,USA,deletion,DEMOTION,LEAR CORP,LEA,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,125.06012725830078,124.44293975830078,-0.004935126115178656,0.004935126115178656,0.0029351261151786563,10.0,2,2.0,SPY,60,,,,,,,False,0.008534786027487326,103060711.83654785,12,0.9166666666666666,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3761,USA,deletion,DEMOTION,ROBERT HALF,RHI,-1.0,lower_volatility_deletion_half,2024-05-14,2024-05-31,2024-05-13,2024-05-15,2024-05-13,2024-05-15,65.4696044921875,65.4420166015625,-0.0004213847149220351,0.0004213847149220351,-0.001578615285077965,10.0,2,2.0,SPY,60,,,,,,,False,0.003883423955614273,69609568.47969055,12,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3791,India,deletion,DEMOTION,BANDHAN BANK,BANDHANBNK.NS,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,196.1891326904297,190.8564910888672,-0.027181126336783268,0.027181126336783268,0.025181126336783266,10.0,4,2.0,^NSEI,60,1.3232151672847292,-0.009377244280291408,0.014773014477767701,0.010126584143198242,4.646430334569459,0.004646430334569459,True,0.038010736236637345,4123228827.484441,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3827,Indonesia,deletion,DEMOTION,ANEKA TAMBANG,ANTM.JK,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,1140.60009765625,1162.790771484375,0.0194552620797801,-0.0194552620797801,-0.021455262079780102,10.0,4,2.0,^JKSE,60,1.1169416326894268,0.013730486906223582,-0.004119109617121936,-0.00835299288250079,4.233883265378854,0.004233883265378853,True,0.01730081867010903,48734963900.303345,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3833,Korea,deletion,DEL,SK IE TECHNOLOGY,361610.KS,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,33000.0,31800.0,-0.036363636363636376,0.036363636363636376,0.034363636363636374,10.0,4,2.0,^KS11,60,1.2569526881750637,0.012776111091565845,0.05242260354460331,0.04790869816825318,4.513905376350127,0.004513905376350128,True,0.03960568895653922,6909526297.5,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3851,USA,deletion,DEMOTION,CAESARS ENT INC,CZR,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,35.5099983215332,35.2400016784668,-0.007603397798604861,0.007603397798604861,0.005603397798604861,10.0,4,2.0,SPY,60,2.4201641010932797,0.016979776239777866,0.04869724269871189,0.04185691449652533,6.8403282021865595,0.006840328202186559,True,0.043129914814302464,218745486.27916336,9,0.5555555555555556,0.8888888888888888
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3863,USA,deletion,DEMOTION,ETSY,ETSY,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,54.970001220703125,54.064998626708984,-0.016463572383063618,0.016463572383063618,0.014463572383063618,10.0,4,2.0,SPY,60,1.133155177812158,0.016979776239777866,0.035704293747259766,0.03143798339163545,4.2663103556243165,0.004266310355624316,True,0.03145783886811027,225030868.2209015,9,0.6666666666666666,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3891,USA,deletion,DEMOTION,PAYLOCITY HOLDING CORP,PCTY,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,154.8300018310547,150.1300048828125,-0.030355854115216463,0.030355854115216463,0.02835585411521646,10.0,4,2.0,SPY,60,0.3927761248520635,0.016979776239777866,0.03702510482753155,0.034239552577827424,2.7855522497041267,0.002785552249704127,True,0.029489884460122736,80472766.46469116,9,0.7777777777777778,0.1111111111111111
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3856,USA,deletion,DEMOTION,CLEVELAND CLIFFS,CLF,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,13.18000030517578,13.029999732971191,-0.011380923272489074,0.011380923272489074,0.009380923272489074,10.0,4,2.0,SPY,60,1.126766654813487,0.016979776239777866,0.03051316894566511,0.026259635636038135,4.253533309626974,0.004253533309626974,True,0.026747290887581175,143323888.48206043,9,0.8888888888888888,0.5555555555555556
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3900,USA,deletion,DEL,UIPATH A,PATH,-1.0,lower_volatility_deletion_half,2024-08-12,2024-08-30,2024-08-09,2024-08-13,2024-08-09,2024-08-13,11.369999885559082,11.529999732971191,0.014072106334435786,-0.014072106334435786,-0.016072106334435787,10.0,4,2.0,SPY,60,1.6507499574414448,0.016979776239777866,0.013957258570742783,0.008655758655859894,5.301499914882889,0.005301499914882889,True,0.021755338374646722,110211586.8571043,9,1.0,0.2222222222222222
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3941,Korea,deletion,DEMOTION,HANWHA SOLUTIONS,009830.KS,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,21528.318359375,19758.8671875,-0.08219179697816259,0.08219179697816259,0.08019179697816259,10.0,2,2.0,^KS11,60,1.3390171289828598,-0.004753811026158461,0.07582636258618883,0.07114832832822311,4.67803425796572,0.00467803425796572,True,0.02551939652693418,22275351049.826466,7,0.5714285714285714,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3929,Korea,deletion,DEMOTION,CELLTRION PHARM,068760.KQ,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,58722.7265625,58350.48046875,-0.006339046490864364,0.006339046490864364,0.004339046490864364,10.0,2,2.0,^KS11,60,1.3657195218721834,-0.004753811026158461,-0.00015332603085148246,-0.004884765074595849,4.731439043744366,0.004731439043744366,True,0.01772286814118924,5301661653.09375,7,0.7142857142857143,0.2857142857142857
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3942,Korea,deletion,DEMOTION,HYUNDAI ENGR. & CONSTR,000720.KS,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,28537.12890625,28830.318359375,0.010273964633519483,-0.010273964633519483,-0.012273964633519483,10.0,2,2.0,^KS11,60,0.6013037019204296,-0.004753811026158461,-0.013132448801778721,-0.01633505620561958,3.202607403840859,0.003202607403840859,True,0.014805819446197976,9829036121.256153,7,0.8571428571428571,0.7142857142857143
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3945,Korea,deletion,DEMOTION,HYUNDAI STEEL CO,004020.KS,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,24302.630859375,23248.080078125,-0.04339245357229282,0.04339245357229282,0.04139245357229282,10.0,2,2.0,^KS11,60,0.42256753815127057,-0.004753811026158461,0.041383647350132675,0.038538512273830136,2.845135076302541,0.002845135076302541,True,0.014207368939494078,8510445482.169336,7,1.0,0.5714285714285714
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3983,USA,deletion,DEMOTION,BATH & BODY WORKS,BBWI,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,30.42304039001465,30.548118591308594,0.004111298531983554,-0.004111298531983554,-0.006111298531983554,10.0,2,2.0,SPY,60,1.0680255216442953,0.032790024600214185,0.030909284596389475,0.026773233553100885,4.136051043288591,0.0041360510432885906,True,0.02973530928454276,122405911.57473564,3,0.6666666666666666,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,3992,USA,deletion,DEMOTION,CHORD ENERGY CORP,CHRD,-1.0,lower_volatility_deletion_half,2024-11-06,2024-11-25,2024-11-05,2024-11-07,2024-11-05,2024-11-07,118.70706939697266,124.5374526977539,0.04911572099622519,-0.04911572099622519,-0.05111572099622519,10.0,2,2.0,SPY,60,,,,,,,False,0.010856957246922528,85608357.3361206,3,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4068,India,deletion,DEL,ADANI GREEN ENERGY,ADANIGREEN.NS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,954.0499877929688,916.9000244140624,-0.0389392210620394,0.0389392210620394,0.036939221062039396,10.0,2,2.0,^NSEI,60,0.8558136737846332,-0.01438522663095032,0.02662814741078126,0.022916520063211994,3.7116273475692667,0.0037116273475692667,True,0.020513697830975612,3262726075.7195587,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4112,Indonesia,deletion,DEL,UNILEVER INDONESIA,UNVR.JK,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,1314.7374267578125,1201.1719970703125,-0.08637879121427028,0.08637879121427028,0.08437879121427028,10.0,2,2.0,^JKSE,60,0.8550229548685017,-0.00035562684740320094,0.08607472209637303,0.08236467618663602,3.710045909737003,0.0037100459097370035,True,0.025826931508924365,14705196988.597412,3,0.6666666666666666,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4110,Indonesia,deletion,DEMOTION,INDAH KIAT PULP & PAPER,INKP.JK,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,6031.88330078125,5737.64501953125,-0.04878049965122666,0.04878049965122666,0.04678049965122666,10.0,2,2.0,^JKSE,60,0.5635291845757514,-0.00035562684740320094,0.04858009354389629,0.045453035174744784,3.127058369151503,0.003127058369151503,True,0.0231916730060803,21088393178.691406,3,1.0,0.6666666666666666
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4139,Korea,deletion,DEMOTION,SAMSUNG E&A,028050.KS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,17252.716796875,17620.4140625,0.02131242690377899,-0.02131242690377899,-0.023312426903778993,10.0,2,2.0,^KS11,60,0.3798957316431316,0.010756433399353726,-0.01722610376766089,-0.019985895230947154,2.7597914632862635,0.0027597914632862632,True,0.023898371744983018,22288569251.037697,9,0.5555555555555556,0.8888888888888888
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4135,Korea,deletion,DEL,LG CHEM PREF,051915.KS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,120656.984375,118210.578125,-0.020275711867591584,0.020275711867591584,0.018275711867591582,10.0,2,2.0,^KS11,60,1.1328442423891638,0.010756433399353726,0.03246107551269195,0.02819538702791362,4.265688484778328,0.004265688484778328,True,0.021295628502625126,3576999959.55625,9,0.6666666666666666,0.1111111111111111
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4137,Korea,deletion,DEMOTION,NETMARBLE CORP,251270.KS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,44756.37109375,45347.21484375,0.013201332806057398,-0.013201332806057398,-0.015201332806057398,10.0,2,2.0,^KS11,60,1.2476763760998337,0.010756433399353726,0.00021921503740747472,-0.004276137714792193,4.4953527521996675,0.004495352752199667,True,0.0208789342489871,5213150048.897461,9,0.7777777777777778,0.2222222222222222
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4142,Korea,deletion,DEMOTION,SK BIOSCIENCE CO,302440.KS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,48850.0,47000.0,-0.03787103377686796,0.03787103377686796,0.035871033776867955,10.0,2,2.0,^KS11,60,1.7727783105477488,0.010756433399353726,0.05693980560609364,0.05139424898499814,5.545556621095498,0.005545556621095498,True,0.020199763321670186,6199049065.0,9,0.8888888888888888,0.4444444444444444
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4136,Korea,deletion,DEMOTION,LOTTE CHEMICAL CORP,011170.KS,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,52132.296875,51937.7734375,-0.0037313421652305223,0.0037313421652305223,0.0017313421652305223,10.0,2,2.0,^KS11,60,1.1992749538992107,0.010756433399353726,0.016631263334360394,0.012232713426561972,4.398549907798421,0.004398549907798421,True,0.0186860076059543,5733068329.70664,9,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4212,USA,deletion,DEL,MARKETAXESS HLDGS,MKTX,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,193.1202850341797,189.88194274902344,-0.01676852478020685,0.01676852478020685,0.01476852478020685,10.0,2,2.0,SPY,60,0.11221060698351126,-0.002463496335803228,0.016492094361064715,0.014267673147097693,2.2244212139670223,0.0022244212139670223,True,0.022958384660925285,112813444.73609924,16,0.5,0.3125
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4171,USA,deletion,DEL,CELANESE CORP,CE,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,66.78556060791016,66.24689483642578,-0.008065602303570008,0.008065602303570008,0.0060656023035700075,10.0,2,2.0,SPY,60,,,,,,,False,0.021431143092914513,166779666.3647461,16,0.5625,0.75
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4198,USA,deletion,DEL,HENRY SCHEIN,HSIC,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,78.9000015258789,77.19999694824219,-0.021546318691503696,0.021546318691503696,0.019546318691503695,10.0,2,2.0,SPY,60,,,,,,,False,0.020941484727974028,168293364.18167114,16,0.625,0.8125
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4146,USA,deletion,DEMOTION,AES CORP,AES,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,10.168252944946287,9.543970108032228,-0.061395289858946045,0.061395289858946045,0.05939528985894604,10.0,2,2.0,SPY,60,,,,,,,False,0.019853394740126974,155889456.42113686,16,0.6875,0.6875
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4210,USA,deletion,DEL,LAMB WESTON HOLDINGS,LW,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,56.88069915771485,54.964900970458984,-0.03368098872947878,0.03368098872947878,0.031680988729478776,10.0,2,2.0,SPY,60,0.5141609555516482,-0.002463496335803228,0.03241435509946421,0.02938603318836091,3.0283219111032964,0.003028321911103296,True,0.019106052596257996,123638210.20086288,16,0.75,0.375
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4222,USA,deletion,DEL,QORVO,QRVO,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,77.26000213623047,77.01000213623047,-0.003235826987930679,0.003235826987930679,0.0012358269879306789,10.0,2,2.0,SPY,60,,,,,,,False,0.017823137836718624,253424712.0729828,16,0.8125,0.9375
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4227,USA,deletion,DEL,TORO CO,TTC,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,78.4270248413086,77.58467864990234,-0.010740509322018532,0.010740509322018532,0.008740509322018532,10.0,2,2.0,SPY,60,,,,,,,False,0.014331938724886221,66591032.357177734,16,0.875,0.0625
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4208,USA,deletion,DEL,KNIGHT-SWIFT TRANSPORT,KNX,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,53.82697296142578,53.04901123046875,-0.014453009117093463,0.014453009117093463,0.012453009117093463,10.0,2,2.0,SPY,60,,,,,,,False,0.013990209871120082,107431649.9753952,16,0.9375,0.25
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4226,USA,deletion,DEL,TELEFLEX,TFX,-1.0,lower_volatility_deletion_half,2025-02-11,2025-02-28,2025-02-10,2025-02-12,2025-02-10,2025-02-12,169.57252502441406,166.4769744873047,-0.01825502413591884,0.01825502413591884,0.01625502413591884,10.0,2,2.0,SPY,60,,,,,,,False,0.012751587446347573,84574372.43209839,16,1.0,0.125
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4271,Korea,deletion,DEL,ECOPRO MATERIALS,450080.KS,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,53100.0,50200.0,-0.05461393596986819,0.05461393596986819,0.052613935969868186,10.0,2,2.0,^KS11,60,1.9776554628660445,0.012748669803356316,0.07982641245075119,0.07387110152501909,5.955310925732089,0.005955310925732089,True,0.04348714439803852,20361099325.0,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4294,USA,deletion,DEMOTION,BIO-RAD LABORATORIES A,BIO,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,256.67999267578125,237.07000732421875,-0.07639857375378822,0.07639857375378822,0.07439857375378822,10.0,2,2.0,SPY,60,1.0672887624601062,0.00789049074941306,0.0848200058609322,0.080685428336012,4.134577524920212,0.004134577524920212,True,0.02614359659180904,77737440.55709839,25,0.52,0.16
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4358,USA,deletion,DEL,VIATRIS,VTRS,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,8.634142875671387,8.113780975341797,-0.06026792790235436,0.06026792790235436,0.058267927902354355,10.0,2,2.0,SPY,60,,,,,,,False,0.02580556242855595,135771717.13672638,25,0.56,0.6
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4349,USA,deletion,DEMOTION,OVINTIV(US),OVV,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,37.26772689819336,38.12850189208984,0.02309706186931959,-0.02309706186931959,-0.025097061869319592,10.0,2,2.0,SPY,60,1.710765482965437,0.00789049074941306,-0.009598282651565645,-0.015019813617496519,5.421530965930874,0.005421530965930873,True,0.02559952278974859,109385168.79494667,25,0.6,0.32
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4319,USA,deletion,DEMOTION,FRANKLIN RESOURCES,BEN,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,20.815824508666992,21.122926712036133,0.01475330478700343,-0.01475330478700343,-0.01675330478700343,10.0,2,2.0,SPY,60,,,,,,,False,0.023818800796981437,109754229.04905319,25,0.64,0.36
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4326,USA,deletion,DEMOTION,HOST HOTELS & RESORTS,HST,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,15.029677391052246,14.838215827941896,-0.012738900385468988,0.012738900385468988,0.010738900385468987,10.0,2,2.0,SPY,60,,,,,,,False,0.023517744889894894,141628079.5102024,25,0.68,0.68
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4283,USA,deletion,DEMOTION,ALLY FINANCIAL,ALLY,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,35.83512878417969,35.22475051879883,-0.01703295861044385,0.01703295861044385,0.015032958610443849,10.0,2,2.0,SPY,60,,,,,,,False,0.02343038243487545,106209808.07373047,25,0.72,0.24
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4354,USA,deletion,DEMOTION,SKYWORKS SOLUTIONS,SWKS,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,70.82913208007812,70.0533447265625,-0.010952941688435969,0.010952941688435969,0.008952941688435969,10.0,2,2.0,SPY,60,,,,,,,False,0.023248833552119912,285725986.60087585,25,0.76,0.92
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4338,USA,deletion,DEMOTION,MANHATTAN ASSOCIATES,MANH,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,196.0,194.1999969482422,-0.009183689039580667,0.009183689039580667,0.007183689039580667,10.0,2,2.0,SPY,60,1.3527643564281868,0.00789049074941306,0.019857663680112984,0.01515213496725661,4.705528712856374,0.004705528712856374,True,0.021343877713302012,132051302.91687012,25,0.8,0.56
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4298,USA,deletion,DEMOTION,CARMAX,KMX,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,69.05999755859375,67.81999969482422,-0.017955370802286263,0.017955370802286263,0.01595537080228626,10.0,2,2.0,SPY,60,,,,,,,False,0.01697361723072092,197072081.41738892,25,0.84,0.76
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4356,USA,deletion,DEL,SOUTHWEST AIRLINES CO,LUV,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,30.78327751159668,30.891563415527344,0.0035176859868111254,-0.0035176859868111254,-0.0055176859868111255,10.0,2,2.0,SPY,60,,,,,,,False,0.015860074810980614,373671036.00507736,25,0.88,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4355,USA,deletion,DEMOTION,SMITH (A.O.) CORP,AOS,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,69.4001693725586,67.32190704345703,-0.029946069986441892,0.029946069986441892,0.02794606998644189,10.0,2,2.0,SPY,60,,,,,,,False,0.0148332439960766,92341009.50271606,25,0.92,0.2
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4353,USA,deletion,DEMOTION,SEI INVESTMENTS CO,SEIC,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,82.67155456542969,82.38497924804688,-0.0034664319413033606,0.0034664319413033606,0.0014664319413033606,10.0,2,2.0,SPY,60,,,,,,,False,0.010122240701089812,47519656.90536499,25,0.96,0.08
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4289,USA,deletion,DEMOTION,ASSURANT,AIZN,-1.0,lower_volatility_deletion_half,2025-05-13,2025-05-30,2025-05-12,2025-05-14,2025-05-12,2025-05-14,18.694345474243164,18.85533142089844,0.008611478100534864,-0.008611478100534864,-0.010611478100534864,10.0,2,2.0,SPY,60,,,,,,,False,0.006567744090991788,282475.4073524475,25,1.0,0.04
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4381,India,deletion,DEMOTION,THERMAX,THERMAX.NS,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,3440.708251953125,3259.917236328125,-0.052544709515075505,0.052544709515075505,0.0505447095150755,10.0,2,2.0,^NSEI,60,-0.38130791430285677,-0.008582108235660635,0.05581713530673663,0.05305451947813092,2.7626158286057136,0.002762615828605714,True,0.02898906865692979,1334093631.7030272,2,0.5,0.5
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4379,India,deletion,DEMOTION,SONA BLW PRECISION,SONACOMS.NS,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,443.2672424316406,442.27337646484375,-0.0022421371842069604,0.0022421371842069604,0.00024213718420696036,10.0,2,2.0,^NSEI,60,1.0908047855569016,-0.008582108235660635,-0.0071192675494189585,-0.011300877120532762,4.181609571113803,0.004181609571113803,True,0.0248054560426093,2403726812.2464476,2,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4388,Indonesia,deletion,DEMOTION,ALAMTRI RES INDONESIA,ADRO.JK,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,1640.107421875,1578.3829345703125,-0.037634417405491005,0.037634417405491005,0.035634417405491,10.0,2,2.0,^JKSE,60,0.9920247832953857,0.003949327419623616,0.04155224808310565,0.03756819851651488,3.9840495665907714,0.003984049566590771,True,0.023498338298667917,112692858264.01123,1,1.0,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4409,Korea,deletion,DEMOTION,LG INNOTEK CO,011070.KS,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,155880.234375,158464.984375,0.016581640452129953,-0.016581640452129953,-0.018581640452129955,10.0,2,2.0,^KS11,60,1.1009808799923062,0.0037115690952251867,-0.01249527384351668,-0.016697235603501292,4.201961759984613,0.004201961759984613,True,0.019083636106182314,27165955468.039845,3,0.6666666666666666,1.0
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4398,Korea,deletion,DEMOTION,CJ CHEILJEDANG CORP,097955.KS,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,137475.171875,137475.171875,0.0,-0.0,-0.002,10.0,2,2.0,^KS11,60,0.7207170286938793,0.0037115690952251867,0.0026749910501027265,-0.0007664430072850323,3.4414340573877586,0.0034414340573877588,True,0.011571930783489646,959701922.1125,3,1.0,0.3333333333333333
developed_low_vol_deletion_announce_d-1_to_d+1,announce,-1,1,4454,USA,deletion,DEMOTION,LKQ CORP,LKQ,-1.0,lower_volatility_deletion_half,2025-08-07,2025-08-26,2025-08-06,2025-08-08,2025-08-06,2025-08-08,29.356170654296875,28.88553047180176,-0.01603206998751472,0.01603206998751472,0.014032069987514719,10.0,2,2.0,SPY,60,,,,,,,False,0.016583541862985367,158731184.2031479,4,0.5,0.25
