Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,page
2021-11-01,2021-11-11,2021-11-30,USA,1847 GOEDEKER,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,1STDIBS.COM,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,A MARK PRECIOUS METALS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ACUMEN PHARMACEUTICALS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ADVERUM BIOTECHNOLOG,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AEROCENTURY CORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AEROVATE THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AFFIRM HOLDINGS A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,AGILETHOUGHT A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AIRSPAN NETWKS HLDGS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AKOUOS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AKOYA BIOSCIENCES,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ALPHA TEKNOVA,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ALTICE USA A,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,AMMO,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ANGEL OAK MORTGAGE,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ASANA A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,ASPEN AEROGELS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AST SPACEMOBILE A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ATERIAN,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ATHENEX,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ATHERSYS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ATLANTICUS HOLDINGS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ATRECA A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,AUTOLIV,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,AVROBIO,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BERRY CORP,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BETTER CHOICE,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BILL.COM HOLDINGS,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,BIOTRICITY,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BKLYN IMMUNOTHERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BLACK DIAMOND THERAPEUT,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BLUE FOUNDRY BANCORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BOSTON BEER A,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,BOWMAN CONSULTING GRP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BRIDGE INVESTMENT GRP A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BROADWAY FINANCIAL CORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,BYRNA TECHNOLOGIES,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CADIZ INC,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CAMBER ENERGY,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CANDEL THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CAREMAX A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CENTRUS ENERGY CORP A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CLARUS CORPORATION,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CLEARFIELD,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CODEX DNA,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,COINBASE GLOBAL A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,CONSOL ENERGY (NEW),Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CONTURA ENERGY,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CONVEY HOLDING PARENT,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,COREPOINT LODGING,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CORTLAND BANCORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CPI CARD GROUP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CRA INTERNATIONAL,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CRAWFORD & CO A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CRAWFORD & CO B,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CROSS COUNTRY HEALTHCARE,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CURO GROUP HOLDINGS CORP,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CUTERA,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CVRX,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,CYTOMX THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,DATCHAT,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,DIAMONDBACK ENERGY,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,DPW HOLDINGS A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,DURECT CORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,EARGO,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,EFFECTOR THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,EGAIN CORPORATION,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ENTEGRIS,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,EOS ENERGY ENTERPRISES A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ESPERION THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ESPORTS TECHNOLOGIES,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,EVGO A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FAT BRANDS A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FIVE STAR BANCORP,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FOCUS UNIVERSAL,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FORIAN,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FREQUENCY THERAPEUTICS,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FTC SOLAR,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,FULCRUM THERAPEUTICS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GAMCO INVESTORS A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GARRETT MOTION,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GATOS SILVER,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GLADSTONE LAND CORP,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GOLDEN NUGGET ONLINE A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GREENLANE HOLDINGS A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,GREENSKY A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,HERITAGE INSURANCE,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,HESS MIDSTREAM A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,HINGHAM INSTITUTION,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,IDEAYA BIOSCIENCES,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,IDT CORP B,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,IKENA ONCOLOGY V,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,IMMUNEERING A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,JOANN,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,KALA PHARMECUTICAL,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,KARAT PACKAGING,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,KATAPULT HOLDINGS A,Addition,none,micro_cap,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,LAMB WESTON HOLDINGS,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,LAREDO PETROLEUM,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,LIQUIDITY SERVICES INC,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,LUCID GROUP A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,META MATERIALS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,METROPOLITAN BANK HLDG,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,MONEYGRAM INTERNATIONAL,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,NET 1 UEPS TECHNOLOGIES,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,NUANCE COMMUNICATIONS,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,OMEGA HEALTHCARE INVESTO,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,OPORTUN FINANCIAL,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,ORAMED PHARMACEUTICALS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,PARTY CITY HOLDCO,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,PEABODY ENERGY,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,PINNACLE WEST CAPITAL,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,PLYMOUTH INDL REIT,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,RAMACO RESOURCES,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,RENAISSANCERE HOLDINGS,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,ROBINHOOD MARKETS A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,RYERSON HOLDING CORP,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,SIGNATURE BANK,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,SOFI TECHNOLOGIES,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,STAGWELL A,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,UPSTART HOLDINGS,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,URANIUM ENERGY,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,VENATOR MATERIALS,Deletion,micro_cap,none,MSCI_Nov21_MicroPublicList.pdf,5
2021-11-01,2021-11-11,2021-11-30,USA,VOYA FINANCIAL,Deletion,standard,none,MSCI_Nov21_STPublicList.pdf,4
2021-11-01,2021-11-11,2021-11-30,USA,ZOOMINFO TECH A,Addition,none,standard,MSCI_Nov21_STPublicList.pdf,4
2022-02-01,2022-02-09,2022-02-28,USA,KIMCO REALTY CORP,Deletion,small_cap,none,MSCI_Feb22_SCPublicList.pdf,2
2022-02-01,2022-02-09,2022-02-28,USA,KIMCO REALTY CORP,Addition,none,standard,MSCI_Feb22_STPublicList.pdf,2
2022-02-01,2022-02-09,2022-02-28,USA,OAK STREET HEALTH,Addition,none,small_cap,MSCI_Feb22_SCPublicList.pdf,2
2022-02-01,2022-02-09,2022-02-28,USA,OAK STREET HEALTH,Deletion,standard,none,MSCI_Feb22_STPublicList.pdf,2
2022-05-01,2022-05-12,2022-05-31,USA,10X GENOMICS A,Addition,none,small_cap,MSCI_May22_SCPublicList.pdf,8
2022-05-01,2022-05-12,2022-05-31,USA,10X GENOMICS A,Deletion,standard,none,MSCI_May22_STPublicList.pdf,4
