Date,announce_date,effective_date,Country,Security_Name,Change_Type,from,to,source_file,flags
2020-05-01,2020-05-12,2020-05-29,USA,CYCLERION THERAPEUTICS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,CYMABAY THERAPEUTICS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DAKTRONICS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DEL TACO RESTAURANTS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DENBURY RESOURCES,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DERMTECH,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DIAMOND OFFSHORE DRILL,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DIGIMARC CORP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DONNELLEY (RR) & SONS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DONNELLEY FIN SOLUTIONS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DSP GROUP,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DULUTH HOLDINGS B,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,DURECT CORP,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,ELECTROMED,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EMERALD HOLDING,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,ENTERCOM COMMU CORP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,ENVELA CORP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EPSILON ENERGY,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EVELO BIOSCIENCES,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EVOLUS,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EXAGEN,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EXANTAS CAPITAL CORP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,EXTERRAN CORP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,FARMER BROS CO,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,FLUIDIGM,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,FOSSIL GROUP,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,FRANCESCAS HOLDINGS CORP,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,FUNKO A,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,GAMCO INVESTORS A,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,GANNETT CO,ADD,none,micro_cap,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,GLOBAL EAGLE ENTMT,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,GOOD TIMES RESTAURANTS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,INOVIO PHARMACEUTICALS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,INSEEGO CORP,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,INSIGNIA SYSTEMS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,KADMON HOLDINGS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,KALA PHARMECUTICAL,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,KARUNA THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,KINIKSA PHARMA A,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MAGNACHIP SEMICONDUCTOR,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MARIN SOFTWARE,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MEDLEY MANAGEMENT A,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MERSANA THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MOLECULAR TEMPLATES,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,MORPHIC HOLDING,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,NEOLEUKIN THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,NEOPHOTONICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,NOVA LIFESTYLE,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,NOVAVAX,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,OBALON THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,PRECISION BIOSCIENCES,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,PREVAIL THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,PROVENTION BIO,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,RANPAK HOLDINGS A,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,REGULUS THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,SHOTSPOTTER,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,SI BONE INC,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,SORRENTO THERAPEUTICS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,SUPERIOR DRILLING PRDCTS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,TETRAPHASE PHARMA,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,THE MEET GROUP,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,VAPOTHERM,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,VERASTEM,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,VIRNETX HOLDING,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,WESTELL TECHNOLOGIES,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,XBIOTECH,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,XENON PHARMACEUTICALS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,XTANT MEDICAL HOLDINGS,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-05-01,2020-05-12,2020-05-29,USA,ZYNEX,DEL,micro_cap,none,MSCI_May20_MicroPublicList.pdf,
2020-08-01,2020-08-12,2020-08-31,USA,HOLLYFRONTIER,DEMOTION,standard,small_cap,MSCI_Aug20_SCPublicList.pdf;MSCI_Aug20_STPublicList.pdf,
2020-08-01,2020-08-12,2020-08-31,USA,P G & E CORP,ADD,none,standard,MSCI_Aug20_STPublicList.pdf,
2020-08-01,2020-08-12,2020-08-31,USA,PELOTON INTERACTIVE A,ADD,none,standard,MSCI_Aug20_STPublicList.pdf,
2020-08-01,2020-08-12,2020-08-31,USA,ZSCALER,PROMOTION,small_cap,standard,MSCI_Aug20_SCPublicList.pdf;MSCI_Aug20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,10X GENOMICS A,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,89BIO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ACCOLADE,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ACUTUS MEDICAL,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AGEAGLE AERIAL SYSTEMS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AIM IMMUNOTECH,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AKOUOS,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ALBIREO PHARMA,PROMOTION,micro_cap,small_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ALLOVIR INC,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ALPHATEC HOLDINGS,PROMOTION,micro_cap,small_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ALX ONCOLOGY HLDGS,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AMERICAN OUTDOOR BRANDS,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AMERICAN VIRTUAL CLOUD,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ANNEXON,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,API GROUP,ADD,none,small_cap,MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ARCIMOTO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ASTRONICS CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AT HOME GROUP,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ATLANTIC CAPITAL BANCSHS,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AUDIOEYE,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,AVITA THERAPEUTICS (US),ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BATTALION OIL CORP,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BEAM GLOBAL,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BIOLIFE SOLUTIONS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BIONANO GENOMICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BOXLIGHT A,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BRISTOW GROUP INC,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,BRP GROUP A,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CALIFORNIA BANCORP,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CAMBIUM NETWORKS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CARDIFF ONCOLOGY,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CARPARTS .COM,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CARVANA A,PROMOTION,small_cap,standard,MSCI_Nov20_SCPublicList.pdf;MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CATO CORP (THE) A,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CDK GLOBAL HOLDINGS,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CEDAR REALTY TRUST,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CELLDEX THERAPEUTICS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CELSIUS HLDGS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CENTRUS ENERGY CORP A,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CERIDIAN HCM HOLDING,PROMOTION,small_cap,standard,MSCI_Nov20_SCPublicList.pdf;MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CHECKMATE PHARMA,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CHEWY A,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CHOICEONE FINL SVCS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CIRCOR INTERNATIONAL,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CLEANSPARK,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CLEARPOINT NEURO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CLOUDFLARE A,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CNB FINANCIAL CORP,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,COLLECTORS UNIVERSE,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,COMERICA,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CONTURA ENERGY,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CORBUS PHARMACEUTICALS,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CREXENDO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,CYMABAY THERAPEUTICS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DARIOHEALTH,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DIAMEDICA THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DIAMOND S SHIPPING,DEMOTION,small_cap,micro_cap,MSCI_Nov20_MicroPublicList.pdf;MSCI_Nov20_SCPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DIAMONDBACK ENERGY,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DIGI INTERNATIONAL,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DLH HOLDINGS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DRAFTKINGS A,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,DULUTH HOLDINGS B,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EAST WEST BANCORP,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EASTMAN KODAK,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EGAIN CORPORATION,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ENPHASE ENERGY,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EQUITY BANCSHARES,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ETSY,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EVOKE PHARMA,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,EZCORP,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FATHOM HOLDINGS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FEDERAL REALTY INV TRUST,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FINANCIAL INSTITUTIONS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FLIR SYSTEMS,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FLUIDIGM,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FLUX POWER HLDGS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FRANKLIN COVEY CO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FUELCELL ENERGY,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,FULGENT GENETICS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GALERA THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GENERAC HOLDINGS,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GENIUS BRANDS INTL,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GEVO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GOGO INC,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GREEN PLAINS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GREENLIGHT CAPITAL A,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GRID DYNAMICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,GROWGENERATION CORP,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HANMI FINANCIAL CORP,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HAYNES INTERNATIONAL,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HEAT BIOLOGICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HOMETRUST BANCSHARES,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HORIZON THERAPEUTICS PLC,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,HUBSPOT,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,IMMUNOMEDICS,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,INGREDION INC,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,INMUNE BIO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,ISSUER DIRECT,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,IVERIC BIO,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,JONES LANG LASALLE,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,KOPPERS HOLDINGS INC,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,KORU MEDICAL SYSTEMS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LANNETT CO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LANTERN PHARMA,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LAZYDAYS HOLDINGS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LIBERTY TRIPADVISOR A,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LIVONGO HEALTH,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LMP AUTOMOTIVE HOLDINGS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LOVESAC,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LUMBER LIQUIDATORS,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,LYRA THERAPEUTICS,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MARATHON PATENT GROUP,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MARCUS CORP (THE),ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MARINE PRODUCTS CORP,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MATRIX SERVICE CO,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MILESTONE PHARMA,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MONOLITHIC POWER SYSTEMS,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,MYOKARDIA,ADD,none,standard,MSCI_Nov20_STPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,NANTKWEST,DEL,micro_cap,none,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,NATIONAL CINEMEDIA,ADD,none,micro_cap,MSCI_Nov20_MicroPublicList.pdf,
2020-11-01,2020-11-10,2020-11-30,USA,NATIONAL OILWELL VARCO,DEL,standard,none,MSCI_Nov20_STPublicList.pdf,
